"","target_end_date","abbreviation","cases","location","state_name"
"7801",2023-05-13,"VT",0,42,"Vermont"
"7802",2023-05-20,"VT",2,42,"Vermont"
"7803",2023-05-27,"VT",0,42,"Vermont"
"7804",2023-06-03,"VT",0,42,"Vermont"
"7805",2023-06-10,"VT",0,42,"Vermont"
"7806",2023-06-17,"VT",0,42,"Vermont"
"7807",2023-06-24,"VT",0,42,"Vermont"
"7808",2023-07-01,"VT",1,42,"Vermont"
"7809",2023-07-08,"VT",0,42,"Vermont"
"7810",2023-07-15,"VT",0,42,"Vermont"
"7811",2023-07-22,"VT",0,42,"Vermont"
"7812",2023-07-29,"VT",0,42,"Vermont"
"7813",2023-08-05,"VT",0,42,"Vermont"
"7814",2023-08-12,"VT",0,42,"Vermont"
"7815",2023-08-19,"VT",0,42,"Vermont"
"7816",2023-08-26,"VT",0,42,"Vermont"
"7817",2023-09-02,"VT",0,42,"Vermont"
"7818",2023-09-09,"VT",1,42,"Vermont"
"7819",2023-09-16,"VT",0,42,"Vermont"
"7820",2023-09-23,"VT",1,42,"Vermont"
"7821",2023-09-30,"VT",1,42,"Vermont"
"7822",2023-10-07,"VT",0,42,"Vermont"
"7823",2023-10-14,"VT",0,42,"Vermont"
"7824",2023-10-21,"VT",2,42,"Vermont"
"7825",2023-10-28,"VT",0,42,"Vermont"
"7826",2023-11-04,"VT",0,42,"Vermont"
"7827",2023-11-11,"VT",2,42,"Vermont"
"7828",2023-11-18,"VT",5,42,"Vermont"
"7829",2023-11-25,"VT",3,42,"Vermont"
"7830",2023-12-02,"VT",3,42,"Vermont"
"7831",2023-12-09,"VT",8,42,"Vermont"
"7832",2023-12-16,"VT",8,42,"Vermont"
"7833",2023-12-23,"VT",12,42,"Vermont"
"7834",2023-12-30,"VT",19,42,"Vermont"
"7835",2024-01-06,"VT",15,42,"Vermont"
"7836",2024-01-13,"VT",24,42,"Vermont"
"7837",2024-01-20,"VT",26,42,"Vermont"
"7838",2024-01-27,"VT",20,42,"Vermont"
"7839",2024-02-03,"VT",18,42,"Vermont"
"7840",2024-02-10,"VT",20,42,"Vermont"
"7841",2024-02-17,"VT",20,42,"Vermont"
"7842",2024-02-24,"VT",26,42,"Vermont"
"7843",2024-03-02,"VT",30,42,"Vermont"
"7844",2024-03-09,"VT",26,42,"Vermont"
"7845",2024-03-16,"VT",24,42,"Vermont"
"7846",2024-03-23,"VT",18,42,"Vermont"
"7847",2024-03-30,"VT",14,42,"Vermont"
"7848",2024-04-06,"VT",7,42,"Vermont"
"7849",2024-04-13,"VT",16,42,"Vermont"
"7850",2024-04-20,"VT",10,42,"Vermont"
"7851",2024-04-27,"VT",6,42,"Vermont"
"7852",2024-05-04,"VT",4,42,"Vermont"
"7853",2024-05-11,"VT",0,42,"Vermont"
"7854",2024-05-18,"VT",0,42,"Vermont"
"7855",2020-10-24,"VA",0,43,"Virginia"
"7856",2020-10-31,"VA",21,43,"Virginia"
"7857",2020-11-07,"VA",19,43,"Virginia"
"7858",2020-11-14,"VA",22,43,"Virginia"
"7859",2020-11-21,"VA",23,43,"Virginia"
"7860",2020-11-28,"VA",33,43,"Virginia"
"7861",2020-12-05,"VA",27,43,"Virginia"
"7862",2020-12-12,"VA",30,43,"Virginia"
"7863",2020-12-19,"VA",24,43,"Virginia"
"7864",2020-12-26,"VA",39,43,"Virginia"
"7865",2021-01-02,"VA",37,43,"Virginia"
"7866",2021-01-09,"VA",30,43,"Virginia"
"7867",2021-01-16,"VA",49,43,"Virginia"
"7868",2021-01-23,"VA",28,43,"Virginia"
"7869",2021-01-30,"VA",18,43,"Virginia"
"7870",2021-02-06,"VA",27,43,"Virginia"
"7871",2021-02-13,"VA",26,43,"Virginia"
"7872",2021-02-20,"VA",23,43,"Virginia"
"7873",2021-02-27,"VA",27,43,"Virginia"
"7874",2021-03-06,"VA",33,43,"Virginia"
"7875",2021-03-13,"VA",12,43,"Virginia"
"7876",2021-03-20,"VA",25,43,"Virginia"
"7877",2021-03-27,"VA",26,43,"Virginia"
"7878",2021-04-03,"VA",14,43,"Virginia"
"7879",2021-04-10,"VA",18,43,"Virginia"
"7880",2021-04-17,"VA",18,43,"Virginia"
"7881",2021-04-24,"VA",32,43,"Virginia"
"7882",2021-05-01,"VA",22,43,"Virginia"
"7883",2021-05-08,"VA",22,43,"Virginia"
"7884",2021-05-15,"VA",20,43,"Virginia"
"7885",2021-05-22,"VA",13,43,"Virginia"
"7886",2021-05-29,"VA",11,43,"Virginia"
"7887",2021-06-05,"VA",16,43,"Virginia"
"7888",2021-06-12,"VA",13,43,"Virginia"
"7889",2021-06-19,"VA",20,43,"Virginia"
"7890",2021-06-26,"VA",18,43,"Virginia"
"7891",2021-07-03,"VA",12,43,"Virginia"
"7892",2021-07-10,"VA",19,43,"Virginia"
"7893",2021-07-17,"VA",15,43,"Virginia"
"7894",2021-07-24,"VA",21,43,"Virginia"
"7895",2021-07-31,"VA",21,43,"Virginia"
"7896",2021-08-07,"VA",16,43,"Virginia"
"7897",2021-08-14,"VA",23,43,"Virginia"
"7898",2021-08-21,"VA",24,43,"Virginia"
"7899",2021-08-28,"VA",7,43,"Virginia"
"7900",2021-09-04,"VA",9,43,"Virginia"
"7901",2021-09-11,"VA",7,43,"Virginia"
"7902",2021-09-18,"VA",17,43,"Virginia"
"7903",2021-09-25,"VA",11,43,"Virginia"
"7904",2021-10-02,"VA",6,43,"Virginia"
"7905",2021-10-09,"VA",12,43,"Virginia"
"7906",2021-10-16,"VA",9,43,"Virginia"
"7907",2021-10-23,"VA",16,43,"Virginia"
"7908",2021-10-30,"VA",10,43,"Virginia"
"7909",2021-11-06,"VA",6,43,"Virginia"
"7910",2021-11-13,"VA",15,43,"Virginia"
"7911",2021-11-20,"VA",14,43,"Virginia"
"7912",2021-11-27,"VA",23,43,"Virginia"
"7913",2021-12-04,"VA",33,43,"Virginia"
"7914",2021-12-11,"VA",33,43,"Virginia"
"7915",2021-12-18,"VA",35,43,"Virginia"
"7916",2021-12-25,"VA",35,43,"Virginia"
"7917",2022-01-01,"VA",50,43,"Virginia"
"7918",2022-01-08,"VA",48,43,"Virginia"
"7919",2022-01-15,"VA",37,43,"Virginia"
"7920",2022-01-22,"VA",44,43,"Virginia"
"7921",2022-01-29,"VA",40,43,"Virginia"
"7922",2022-02-05,"VA",38,43,"Virginia"
"7923",2022-02-12,"VA",34,43,"Virginia"
"7924",2022-02-19,"VA",31,43,"Virginia"
"7925",2022-02-26,"VA",27,43,"Virginia"
"7926",2022-03-05,"VA",27,43,"Virginia"
"7927",2022-03-12,"VA",18,43,"Virginia"
"7928",2022-03-19,"VA",32,43,"Virginia"
"7929",2022-03-26,"VA",35,43,"Virginia"
"7930",2022-04-02,"VA",39,43,"Virginia"
"7931",2022-04-09,"VA",35,43,"Virginia"
"7932",2022-04-16,"VA",51,43,"Virginia"
"7933",2022-04-23,"VA",42,43,"Virginia"
"7934",2022-04-30,"VA",57,43,"Virginia"
"7935",2022-05-07,"VA",44,43,"Virginia"
"7936",2022-05-14,"VA",41,43,"Virginia"
"7937",2022-05-21,"VA",35,43,"Virginia"
"7938",2022-05-28,"VA",35,43,"Virginia"
"7939",2022-06-04,"VA",41,43,"Virginia"
"7940",2022-06-11,"VA",40,43,"Virginia"
"7941",2022-06-18,"VA",29,43,"Virginia"
"7942",2022-06-25,"VA",35,43,"Virginia"
"7943",2022-07-02,"VA",39,43,"Virginia"
"7944",2022-07-09,"VA",20,43,"Virginia"
"7945",2022-07-16,"VA",19,43,"Virginia"
"7946",2022-07-23,"VA",33,43,"Virginia"
"7947",2022-07-30,"VA",27,43,"Virginia"
"7948",2022-08-06,"VA",15,43,"Virginia"
"7949",2022-08-13,"VA",28,43,"Virginia"
"7950",2022-08-20,"VA",16,43,"Virginia"
"7951",2022-08-27,"VA",14,43,"Virginia"
"7952",2022-09-03,"VA",24,43,"Virginia"
"7953",2022-09-10,"VA",20,43,"Virginia"
"7954",2022-09-17,"VA",27,43,"Virginia"
"7955",2022-09-24,"VA",16,43,"Virginia"
"7956",2022-10-01,"VA",29,43,"Virginia"
"7957",2022-10-08,"VA",48,43,"Virginia"
"7958",2022-10-15,"VA",53,43,"Virginia"
"7959",2022-10-22,"VA",77,43,"Virginia"
"7960",2022-10-29,"VA",172,43,"Virginia"
"7961",2022-11-05,"VA",307,43,"Virginia"
"7962",2022-11-12,"VA",339,43,"Virginia"
"7963",2022-11-19,"VA",262,43,"Virginia"
"7964",2022-11-26,"VA",380,43,"Virginia"
"7965",2022-12-03,"VA",495,43,"Virginia"
"7966",2022-12-10,"VA",368,43,"Virginia"
"7967",2022-12-17,"VA",285,43,"Virginia"
"7968",2022-12-24,"VA",266,43,"Virginia"
"7969",2022-12-31,"VA",275,43,"Virginia"
"7970",2023-01-07,"VA",230,43,"Virginia"
"7971",2023-01-14,"VA",117,43,"Virginia"
"7972",2023-01-21,"VA",72,43,"Virginia"
"7973",2023-01-28,"VA",59,43,"Virginia"
"7974",2023-02-04,"VA",61,43,"Virginia"
"7975",2023-02-11,"VA",63,43,"Virginia"
"7976",2023-02-18,"VA",54,43,"Virginia"
"7977",2023-02-25,"VA",60,43,"Virginia"
"7978",2023-03-04,"VA",57,43,"Virginia"
"7979",2023-03-11,"VA",40,43,"Virginia"
"7980",2023-03-18,"VA",60,43,"Virginia"
"7981",2023-03-25,"VA",50,43,"Virginia"
"7982",2023-04-01,"VA",46,43,"Virginia"
"7983",2023-04-08,"VA",54,43,"Virginia"
"7984",2023-04-15,"VA",34,43,"Virginia"
"7985",2023-04-22,"VA",45,43,"Virginia"
"7986",2023-04-29,"VA",31,43,"Virginia"
"7987",2023-05-06,"VA",52,43,"Virginia"
"7988",2023-05-13,"VA",44,43,"Virginia"
"7989",2023-05-20,"VA",35,43,"Virginia"
"7990",2023-05-27,"VA",49,43,"Virginia"
"7991",2023-06-03,"VA",36,43,"Virginia"
"7992",2023-06-10,"VA",27,43,"Virginia"
"7993",2023-06-17,"VA",27,43,"Virginia"
"7994",2023-06-24,"VA",22,43,"Virginia"
"7995",2023-07-01,"VA",39,43,"Virginia"
"7996",2023-07-08,"VA",39,43,"Virginia"
"7997",2023-07-15,"VA",30,43,"Virginia"
"7998",2023-07-22,"VA",22,43,"Virginia"
"7999",2023-07-29,"VA",19,43,"Virginia"
"8000",2023-08-05,"VA",31,43,"Virginia"
"8001",2023-08-12,"VA",32,43,"Virginia"
"8002",2023-08-19,"VA",35,43,"Virginia"
"8003",2023-08-26,"VA",28,43,"Virginia"
"8004",2023-09-02,"VA",30,43,"Virginia"
"8005",2023-09-09,"VA",40,43,"Virginia"
"8006",2023-09-16,"VA",31,43,"Virginia"
"8007",2023-09-23,"VA",40,43,"Virginia"
"8008",2023-09-30,"VA",54,43,"Virginia"
"8009",2023-10-07,"VA",48,43,"Virginia"
"8010",2023-10-14,"VA",54,43,"Virginia"
"8011",2023-10-21,"VA",72,43,"Virginia"
"8012",2023-10-28,"VA",61,43,"Virginia"
"8013",2023-11-04,"VA",51,43,"Virginia"
"8014",2023-11-11,"VA",90,43,"Virginia"
"8015",2023-11-18,"VA",95,43,"Virginia"
"8016",2023-11-25,"VA",112,43,"Virginia"
"8017",2023-12-02,"VA",140,43,"Virginia"
"8018",2023-12-09,"VA",153,43,"Virginia"
"8019",2023-12-16,"VA",224,43,"Virginia"
"8020",2023-12-23,"VA",404,43,"Virginia"
"8021",2023-12-30,"VA",711,43,"Virginia"
"8022",2024-01-06,"VA",521,43,"Virginia"
"8023",2024-01-13,"VA",373,43,"Virginia"
"8024",2024-01-20,"VA",295,43,"Virginia"
"8025",2024-01-27,"VA",259,43,"Virginia"
"8026",2024-02-03,"VA",181,43,"Virginia"
"8027",2024-02-10,"VA",174,43,"Virginia"
"8028",2024-02-17,"VA",192,43,"Virginia"
"8029",2024-02-24,"VA",205,43,"Virginia"
"8030",2024-03-02,"VA",210,43,"Virginia"
"8031",2024-03-09,"VA",193,43,"Virginia"
"8032",2024-03-16,"VA",134,43,"Virginia"
"8033",2024-03-23,"VA",135,43,"Virginia"
"8034",2024-03-30,"VA",110,43,"Virginia"
"8035",2024-04-06,"VA",156,43,"Virginia"
"8036",2024-04-13,"VA",110,43,"Virginia"
"8037",2024-04-20,"VA",79,43,"Virginia"
"8038",2024-04-27,"VA",58,43,"Virginia"
"8039",2024-05-04,"VA",58,43,"Virginia"
"8040",2024-05-11,"VA",39,43,"Virginia"
"8041",2024-05-18,"VA",39,43,"Virginia"
"8042",2020-10-24,"WA",0,44,"Washington"
"8043",2020-10-31,"WA",0,44,"Washington"
"8044",2020-11-07,"WA",0,44,"Washington"
"8045",2020-11-14,"WA",2,44,"Washington"
"8046",2020-11-21,"WA",2,44,"Washington"
"8047",2020-11-28,"WA",3,44,"Washington"
"8048",2020-12-05,"WA",3,44,"Washington"
"8049",2020-12-12,"WA",3,44,"Washington"
"8050",2020-12-19,"WA",1,44,"Washington"
"8051",2020-12-26,"WA",3,44,"Washington"
"8052",2021-01-02,"WA",0,44,"Washington"
"8053",2021-01-09,"WA",2,44,"Washington"
"8054",2021-01-16,"WA",0,44,"Washington"
"8055",2021-01-23,"WA",0,44,"Washington"
"8056",2021-01-30,"WA",0,44,"Washington"
"8057",2021-02-06,"WA",0,44,"Washington"
"8058",2021-02-13,"WA",1,44,"Washington"
"8059",2021-02-20,"WA",2,44,"Washington"
"8060",2021-02-27,"WA",3,44,"Washington"
"8061",2021-03-06,"WA",5,44,"Washington"
"8062",2021-03-13,"WA",1,44,"Washington"
"8063",2021-03-20,"WA",1,44,"Washington"
"8064",2021-03-27,"WA",1,44,"Washington"
"8065",2021-04-03,"WA",1,44,"Washington"
"8066",2021-04-10,"WA",1,44,"Washington"
"8067",2021-04-17,"WA",0,44,"Washington"
"8068",2021-04-24,"WA",2,44,"Washington"
"8069",2021-05-01,"WA",0,44,"Washington"
"8070",2021-05-08,"WA",2,44,"Washington"
"8071",2021-05-15,"WA",5,44,"Washington"
"8072",2021-05-22,"WA",3,44,"Washington"
"8073",2021-05-29,"WA",0,44,"Washington"
"8074",2021-06-05,"WA",0,44,"Washington"
"8075",2021-06-12,"WA",0,44,"Washington"
"8076",2021-06-19,"WA",0,44,"Washington"
"8077",2021-06-26,"WA",0,44,"Washington"
"8078",2021-07-03,"WA",0,44,"Washington"
"8079",2021-07-10,"WA",0,44,"Washington"
"8080",2021-07-17,"WA",0,44,"Washington"
"8081",2021-07-24,"WA",1,44,"Washington"
"8082",2021-07-31,"WA",0,44,"Washington"
"8083",2021-08-07,"WA",1,44,"Washington"
"8084",2021-08-14,"WA",0,44,"Washington"
"8085",2021-08-21,"WA",1,44,"Washington"
"8086",2021-08-28,"WA",0,44,"Washington"
"8087",2021-09-04,"WA",0,44,"Washington"
"8088",2021-09-11,"WA",0,44,"Washington"
"8089",2021-09-18,"WA",0,44,"Washington"
"8090",2021-09-25,"WA",1,44,"Washington"
"8091",2021-10-02,"WA",3,44,"Washington"
"8092",2021-10-09,"WA",0,44,"Washington"
"8093",2021-10-16,"WA",0,44,"Washington"
"8094",2021-10-23,"WA",0,44,"Washington"
"8095",2021-10-30,"WA",3,44,"Washington"
"8096",2021-11-06,"WA",0,44,"Washington"
"8097",2021-11-13,"WA",0,44,"Washington"
"8098",2021-11-20,"WA",1,44,"Washington"
"8099",2021-11-27,"WA",0,44,"Washington"
"8100",2021-12-04,"WA",1,44,"Washington"
"8101",2021-12-11,"WA",1,44,"Washington"
"8102",2021-12-18,"WA",0,44,"Washington"
"8103",2021-12-25,"WA",5,44,"Washington"
"8104",2022-01-01,"WA",5,44,"Washington"
"8105",2022-01-08,"WA",0,44,"Washington"
"8106",2022-01-15,"WA",6,44,"Washington"
"8107",2022-01-22,"WA",4,44,"Washington"
"8108",2022-01-29,"WA",2,44,"Washington"
"8109",2022-02-05,"WA",7,44,"Washington"
"8110",2022-02-12,"WA",8,44,"Washington"
"8111",2022-02-19,"WA",6,44,"Washington"
"8112",2022-02-26,"WA",5,44,"Washington"
"8113",2022-03-05,"WA",13,44,"Washington"
"8114",2022-03-12,"WA",12,44,"Washington"
"8115",2022-03-19,"WA",21,44,"Washington"
"8116",2022-03-26,"WA",24,44,"Washington"
"8117",2022-04-02,"WA",20,44,"Washington"
"8118",2022-04-09,"WA",24,44,"Washington"
"8119",2022-04-16,"WA",32,44,"Washington"
"8120",2022-04-23,"WA",34,44,"Washington"
"8121",2022-04-30,"WA",42,44,"Washington"
"8122",2022-05-07,"WA",60,44,"Washington"
"8123",2022-05-14,"WA",57,44,"Washington"
"8124",2022-05-21,"WA",54,44,"Washington"
"8125",2022-05-28,"WA",67,44,"Washington"
"8126",2022-06-04,"WA",65,44,"Washington"
"8127",2022-06-11,"WA",57,44,"Washington"
"8128",2022-06-18,"WA",44,44,"Washington"
"8129",2022-06-25,"WA",64,44,"Washington"
"8130",2022-07-02,"WA",55,44,"Washington"
"8131",2022-07-09,"WA",31,44,"Washington"
"8132",2022-07-16,"WA",30,44,"Washington"
"8133",2022-07-23,"WA",23,44,"Washington"
"8134",2022-07-30,"WA",13,44,"Washington"
"8135",2022-08-06,"WA",17,44,"Washington"
"8136",2022-08-13,"WA",15,44,"Washington"
"8137",2022-08-20,"WA",12,44,"Washington"
"8138",2022-08-27,"WA",7,44,"Washington"
"8139",2022-09-03,"WA",8,44,"Washington"
"8140",2022-09-10,"WA",10,44,"Washington"
"8141",2022-09-17,"WA",16,44,"Washington"
"8142",2022-09-24,"WA",7,44,"Washington"
"8143",2022-10-01,"WA",11,44,"Washington"
"8144",2022-10-08,"WA",15,44,"Washington"
"8145",2022-10-15,"WA",13,44,"Washington"
"8146",2022-10-22,"WA",21,44,"Washington"
"8147",2022-10-29,"WA",33,44,"Washington"
"8148",2022-11-05,"WA",43,44,"Washington"
"8149",2022-11-12,"WA",89,44,"Washington"
"8150",2022-11-19,"WA",239,44,"Washington"
"8151",2022-11-26,"WA",536,44,"Washington"
"8152",2022-12-03,"WA",732,44,"Washington"
"8153",2022-12-10,"WA",681,44,"Washington"
"8154",2022-12-17,"WA",736,44,"Washington"
"8155",2022-12-24,"WA",404,44,"Washington"
"8156",2022-12-31,"WA",384,44,"Washington"
"8157",2023-01-07,"WA",231,44,"Washington"
"8158",2023-01-14,"WA",144,44,"Washington"
"8159",2023-01-21,"WA",77,44,"Washington"
"8160",2023-01-28,"WA",66,44,"Washington"
"8161",2023-02-04,"WA",42,44,"Washington"
"8162",2023-02-11,"WA",47,44,"Washington"
"8163",2023-02-18,"WA",31,44,"Washington"
"8164",2023-02-25,"WA",38,44,"Washington"
"8165",2023-03-04,"WA",58,44,"Washington"
"8166",2023-03-11,"WA",47,44,"Washington"
"8167",2023-03-18,"WA",28,44,"Washington"
"8168",2023-03-25,"WA",28,44,"Washington"
"8169",2023-04-01,"WA",32,44,"Washington"
"8170",2023-04-08,"WA",26,44,"Washington"
"8171",2023-04-15,"WA",27,44,"Washington"
"8172",2023-04-22,"WA",18,44,"Washington"
"8173",2023-04-29,"WA",14,44,"Washington"
"8174",2023-05-06,"WA",13,44,"Washington"
"8175",2023-05-13,"WA",10,44,"Washington"
"8176",2023-05-20,"WA",13,44,"Washington"
"8177",2023-05-27,"WA",15,44,"Washington"
"8178",2023-06-03,"WA",17,44,"Washington"
"8179",2023-06-10,"WA",28,44,"Washington"
"8180",2023-06-17,"WA",19,44,"Washington"
"8181",2023-06-24,"WA",17,44,"Washington"
"8182",2023-07-01,"WA",19,44,"Washington"
"8183",2023-07-08,"WA",18,44,"Washington"
"8184",2023-07-15,"WA",19,44,"Washington"
"8185",2023-07-22,"WA",18,44,"Washington"
"8186",2023-07-29,"WA",18,44,"Washington"
"8187",2023-08-05,"WA",20,44,"Washington"
"8188",2023-08-12,"WA",17,44,"Washington"
"8189",2023-08-19,"WA",25,44,"Washington"
"8190",2023-08-26,"WA",20,44,"Washington"
"8191",2023-09-02,"WA",42,44,"Washington"
"8192",2023-09-09,"WA",37,44,"Washington"
"8193",2023-09-16,"WA",15,44,"Washington"
"8194",2023-09-23,"WA",6,44,"Washington"
"8195",2023-09-30,"WA",12,44,"Washington"
"8196",2023-10-07,"WA",4,44,"Washington"
"8197",2023-10-14,"WA",13,44,"Washington"
"8198",2023-10-21,"WA",11,44,"Washington"
"8199",2023-10-28,"WA",8,44,"Washington"
"8200",2023-11-04,"WA",17,44,"Washington"
"8201",2023-11-11,"WA",17,44,"Washington"
"8202",2023-11-18,"WA",32,44,"Washington"
"8203",2023-11-25,"WA",36,44,"Washington"
"8204",2023-12-02,"WA",73,44,"Washington"
"8205",2023-12-09,"WA",83,44,"Washington"
"8206",2023-12-16,"WA",108,44,"Washington"
"8207",2023-12-23,"WA",154,44,"Washington"
"8208",2023-12-30,"WA",210,44,"Washington"
"8209",2024-01-06,"WA",209,44,"Washington"
"8210",2024-01-13,"WA",161,44,"Washington"
"8211",2024-01-20,"WA",144,44,"Washington"
"8212",2024-01-27,"WA",120,44,"Washington"
"8213",2024-02-03,"WA",105,44,"Washington"
"8214",2024-02-10,"WA",80,44,"Washington"
"8215",2024-02-17,"WA",73,44,"Washington"
"8216",2024-02-24,"WA",96,44,"Washington"
"8217",2024-03-02,"WA",75,44,"Washington"
"8218",2024-03-09,"WA",56,44,"Washington"
"8219",2024-03-16,"WA",84,44,"Washington"
"8220",2024-03-23,"WA",78,44,"Washington"
"8221",2024-03-30,"WA",56,44,"Washington"
"8222",2024-04-06,"WA",42,44,"Washington"
"8223",2024-04-13,"WA",42,44,"Washington"
"8224",2024-04-20,"WA",26,44,"Washington"
"8225",2024-04-27,"WA",37,44,"Washington"
"8226",2024-05-04,"WA",25,44,"Washington"
"8227",2024-05-11,"WA",28,44,"Washington"
"8228",2024-05-18,"WA",12,44,"Washington"
"8229",2020-10-24,"WV",0,45,"West Virginia"
"8230",2020-10-31,"WV",1,45,"West Virginia"
"8231",2020-11-07,"WV",2,45,"West Virginia"
"8232",2020-11-14,"WV",1,45,"West Virginia"
"8233",2020-11-21,"WV",7,45,"West Virginia"
"8234",2020-11-28,"WV",4,45,"West Virginia"
"8235",2020-12-05,"WV",9,45,"West Virginia"
"8236",2020-12-12,"WV",2,45,"West Virginia"
"8237",2020-12-19,"WV",5,45,"West Virginia"
"8238",2020-12-26,"WV",5,45,"West Virginia"
"8239",2021-01-02,"WV",4,45,"West Virginia"
"8240",2021-01-09,"WV",6,45,"West Virginia"
"8241",2021-01-16,"WV",0,45,"West Virginia"
"8242",2021-01-23,"WV",0,45,"West Virginia"
"8243",2021-01-30,"WV",0,45,"West Virginia"
"8244",2021-02-06,"WV",0,45,"West Virginia"
"8245",2021-02-13,"WV",0,45,"West Virginia"
"8246",2021-02-20,"WV",0,45,"West Virginia"
"8247",2021-02-27,"WV",0,45,"West Virginia"
"8248",2021-03-06,"WV",0,45,"West Virginia"
"8249",2021-03-13,"WV",1,45,"West Virginia"
"8250",2021-03-20,"WV",0,45,"West Virginia"
"8251",2021-03-27,"WV",0,45,"West Virginia"
"8252",2021-04-03,"WV",0,45,"West Virginia"
"8253",2021-04-10,"WV",0,45,"West Virginia"
"8254",2021-04-17,"WV",0,45,"West Virginia"
"8255",2021-04-24,"WV",1,45,"West Virginia"
"8256",2021-05-01,"WV",0,45,"West Virginia"
"8257",2021-05-08,"WV",1,45,"West Virginia"
"8258",2021-05-15,"WV",2,45,"West Virginia"
"8259",2021-05-22,"WV",1,45,"West Virginia"
"8260",2021-05-29,"WV",0,45,"West Virginia"
"8261",2021-06-05,"WV",0,45,"West Virginia"
"8262",2021-06-12,"WV",0,45,"West Virginia"
"8263",2021-06-19,"WV",0,45,"West Virginia"
"8264",2021-06-26,"WV",0,45,"West Virginia"
"8265",2021-07-03,"WV",0,45,"West Virginia"
"8266",2021-07-10,"WV",0,45,"West Virginia"
"8267",2021-07-17,"WV",1,45,"West Virginia"
"8268",2021-07-24,"WV",0,45,"West Virginia"
"8269",2021-07-31,"WV",0,45,"West Virginia"
"8270",2021-08-07,"WV",0,45,"West Virginia"
"8271",2021-08-14,"WV",0,45,"West Virginia"
"8272",2021-08-21,"WV",0,45,"West Virginia"
"8273",2021-08-28,"WV",0,45,"West Virginia"
"8274",2021-09-04,"WV",0,45,"West Virginia"
"8275",2021-09-11,"WV",0,45,"West Virginia"
"8276",2021-09-18,"WV",0,45,"West Virginia"
"8277",2021-09-25,"WV",2,45,"West Virginia"
"8278",2021-10-02,"WV",2,45,"West Virginia"
"8279",2021-10-09,"WV",2,45,"West Virginia"
"8280",2021-10-16,"WV",0,45,"West Virginia"
"8281",2021-10-23,"WV",2,45,"West Virginia"
"8282",2021-10-30,"WV",0,45,"West Virginia"
"8283",2021-11-06,"WV",0,45,"West Virginia"
"8284",2021-11-13,"WV",3,45,"West Virginia"
"8285",2021-11-20,"WV",0,45,"West Virginia"
"8286",2021-11-27,"WV",2,45,"West Virginia"
"8287",2021-12-04,"WV",4,45,"West Virginia"
"8288",2021-12-11,"WV",8,45,"West Virginia"
"8289",2021-12-18,"WV",4,45,"West Virginia"
"8290",2021-12-25,"WV",17,45,"West Virginia"
"8291",2022-01-01,"WV",17,45,"West Virginia"
"8292",2022-01-08,"WV",12,45,"West Virginia"
"8293",2022-01-15,"WV",4,45,"West Virginia"
"8294",2022-01-22,"WV",7,45,"West Virginia"
"8295",2022-01-29,"WV",2,45,"West Virginia"
"8296",2022-02-05,"WV",7,45,"West Virginia"
"8297",2022-02-12,"WV",2,45,"West Virginia"
"8298",2022-02-19,"WV",4,45,"West Virginia"
"8299",2022-02-26,"WV",8,45,"West Virginia"
"8300",2022-03-05,"WV",21,45,"West Virginia"
"8301",2022-03-12,"WV",21,45,"West Virginia"
"8302",2022-03-19,"WV",43,45,"West Virginia"
"8303",2022-03-26,"WV",19,45,"West Virginia"
"8304",2022-04-02,"WV",37,45,"West Virginia"
"8305",2022-04-09,"WV",36,45,"West Virginia"
"8306",2022-04-16,"WV",43,45,"West Virginia"
"8307",2022-04-23,"WV",39,45,"West Virginia"
"8308",2022-04-30,"WV",35,45,"West Virginia"
"8309",2022-05-07,"WV",18,45,"West Virginia"
"8310",2022-05-14,"WV",16,45,"West Virginia"
"8311",2022-05-21,"WV",12,45,"West Virginia"
"8312",2022-05-28,"WV",5,45,"West Virginia"
"8313",2022-06-04,"WV",5,45,"West Virginia"
"8314",2022-06-11,"WV",12,45,"West Virginia"
"8315",2022-06-18,"WV",6,45,"West Virginia"
"8316",2022-06-25,"WV",5,45,"West Virginia"
"8317",2022-07-02,"WV",1,45,"West Virginia"
"8318",2022-07-09,"WV",6,45,"West Virginia"
"8319",2022-07-16,"WV",6,45,"West Virginia"
"8320",2022-07-23,"WV",1,45,"West Virginia"
"8321",2022-07-30,"WV",0,45,"West Virginia"
"8322",2022-08-06,"WV",0,45,"West Virginia"
"8323",2022-08-13,"WV",0,45,"West Virginia"
"8324",2022-08-20,"WV",1,45,"West Virginia"
"8325",2022-08-27,"WV",0,45,"West Virginia"
"8326",2022-09-03,"WV",0,45,"West Virginia"
"8327",2022-09-10,"WV",0,45,"West Virginia"
"8328",2022-09-17,"WV",1,45,"West Virginia"
"8329",2022-09-24,"WV",1,45,"West Virginia"
"8330",2022-10-01,"WV",1,45,"West Virginia"
"8331",2022-10-08,"WV",5,45,"West Virginia"
"8332",2022-10-15,"WV",11,45,"West Virginia"
"8333",2022-10-22,"WV",15,45,"West Virginia"
"8334",2022-10-29,"WV",56,45,"West Virginia"
"8335",2022-11-05,"WV",89,45,"West Virginia"
"8336",2022-11-12,"WV",127,45,"West Virginia"
"8337",2022-11-19,"WV",136,45,"West Virginia"
"8338",2022-11-26,"WV",189,45,"West Virginia"
"8339",2022-12-03,"WV",318,45,"West Virginia"
"8340",2022-12-10,"WV",246,45,"West Virginia"
